provider,provider_player_id,player_name,team_id,team_name,competition_id,season_id,appearances,minutes,goals,assists,shots,shots_on_target,xg,npxg,xa,key_passes,progressive_carries,progressive_passes,pressures,tackles,interceptions,duels,duels_won,updated_at,xg_per_90,xa_per_90,shots_per_90,shot_quality
thestatsapi,pl_13710080,Sebastián Vivas,tm_3861118,,comp_970794,sn_0889248,1,0,0,0,1,0,0.15,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0.15
thestatsapi,pl_9299897,Kemar Lawrence,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,2,0,0.14,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0.07
thestatsapi,pl_13844639,Stephen Payne,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_29205598,Prince Saydee,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,2,0,0.01,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0.005
thestatsapi,pl_51456125,Ermin Mačkić,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_25107868,Samory Powder,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_15077439,Samuel Jones,tm_3861118,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_83205869,Callum Stretch,tm_3861118,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_36407540,Alon Drey,tm_3861118,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_58871554,Dane Jacomen,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_74440720,Kurowskybob Pierre,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_38078205,Braeden Backus,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_37305581,Samuel Greenberg,tm_96946260,,comp_970794,sn_0889248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:35.003Z,0,0,0,0
thestatsapi,pl_62863492,AJ Marcucci,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_96278921,Raheem Edwards,tm_64463,,comp_9799,sn_8446349,1,0,0,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.07
thestatsapi,pl_84857072,Daniel Edelman,tm_64463,,comp_9799,sn_8446349,1,0,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.033
thestatsapi,pl_424904,Emil Forsberg,tm_64463,,comp_9799,sn_8446349,1,0,0,0,6,0,0.85,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.142
thestatsapi,pl_37782616,Mohammed Sofo,tm_64463,,comp_9799,sn_8446349,1,0,0,0,3,0,0.14,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.047
thestatsapi,pl_8396208,Alexander Hack,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_45747722,Kyle Duncan,tm_64463,,comp_9799,sn_8446349,1,0,0,0,3,0,0.27,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.09
thestatsapi,pl_08545882,Sean Nealis,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_642966,Eric Maxim Choupo-Moting,tm_64463,,comp_9799,sn_8446349,1,0,2,0,5,2,2.36,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.472
thestatsapi,pl_61063415,Wikelman Carmona,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_25150963,Ronald Donkor,tm_64463,,comp_9799,sn_8446349,1,0,0,0,2,0,0.04,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.02
thestatsapi,pl_83222095,William Agada,tm_59611,,comp_9799,sn_8446349,1,0,0,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.06
thestatsapi,pl_40292459,Emeka Eneli,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_96291109,Sam Junqua,tm_59611,,comp_9799,sn_8446349,1,0,0,0,1,0,0.52,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.52
thestatsapi,pl_61969308,Braian Ojeda,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_13481689,Justen Glad,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_01702413,Diego Luna,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_74705763,Zavier Gozo,tm_59611,,comp_9799,sn_8446349,1,0,1,0,2,1,0.47,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.235
thestatsapi,pl_1934517,Rafael Cabral,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_57336614,Brayan Vera,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_6583599,Diogo Gonçalves,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_01580041,Noel Caliskan,tm_59611,,comp_9799,sn_8446349,1,0,0,0,1,0,0.03,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.03
thestatsapi,pl_08422555,Tim Parker,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_30360777,Dylan Nealis,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_72662209,Peter Stroud,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_19448633,Serge Ngoma,tm_64463,,comp_9799,sn_8446349,1,0,0,0,1,0,0.03,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.03
thestatsapi,pl_36302377,Julian Hall,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_462517,Johnny Russell,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_72016757,Pablo Ruíz,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_83488834,Rwan Cruz,tm_59611,,comp_9799,sn_8446349,1,0,0,0,2,0,0.05,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0.025
thestatsapi,pl_13001656,Carlos Coronel,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_36572184,Marcelo Morales,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_97289923,Omar Valencia,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_40251964,Wiktor Bogacz,tm_64463,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_20186728,Max Kerkvliet,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_97239107,Bode Hidalgo,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_36042707,Philip Quinton,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_72512136,Alexandros Katranis,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_74192490,Dominik Marczuk,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_46949842,Ariath Piol,tm_59611,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:36.761Z,0,0,0,0
thestatsapi,pl_13844887,Cole Bassett,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_01877051,Noah Cobb,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_30206834,Sam Vines,tm_15511,,comp_9799,sn_8446349,1,0,0,0,3,0,0.69,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.23
thestatsapi,pl_25918091,Ian Murphy,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_25381825,Oliver Larraz,tm_15511,,comp_9799,sn_8446349,1,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.01
thestatsapi,pl_2611216,Andreas Maxsø,tm_15511,,comp_9799,sn_8446349,1,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.05
thestatsapi,pl_61995331,Reggie Cannon,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_13176170,Darren Yapi,tm_15511,,comp_9799,sn_8446349,1,0,2,0,3,2,0.79,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.263
thestatsapi,pl_40929520,Calvin Harris,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_4881297,Zack Steffen,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_30420223,Rafael Navarro,tm_15511,,comp_9799,sn_8446349,1,0,0,0,4,0,0.29,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.073
thestatsapi,pl_5838584,Robin Lod,tm_869273,,comp_9799,sn_8446349,1,0,0,0,1,0,0.08,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.08
thestatsapi,pl_36042756,Tani Oluwaseyi,tm_869273,,comp_9799,sn_8446349,1,0,1,0,5,1,0.88,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.176
thestatsapi,pl_57469487,Joaquín Pereyra,tm_869273,,comp_9799,sn_8446349,1,0,0,0,6,0,0.32,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.053
thestatsapi,pl_96497362,Kelvin Yeboah,tm_869273,,comp_9799,sn_8446349,1,0,0,0,3,0,0.36,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.12
thestatsapi,pl_29189093,Carlos Harvey,tm_869273,,comp_9799,sn_8446349,1,0,0,0,2,0,0.04,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.02
thestatsapi,pl_61034806,Dayne St. Clair,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_035053,Michael Boxall,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_62858081,Nicolás Romero,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_25918527,Anthony Markanich,tm_869273,,comp_9799,sn_8446349,1,0,0,0,1,0,0.18,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.18
thestatsapi,pl_0315554,Wil Trapp,tm_869273,,comp_9799,sn_8446349,1,0,0,0,1,0,0.04,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.04
thestatsapi,pl_72655042,Bongokuhle Hlongwane,tm_869273,,comp_9799,sn_8446349,1,0,0,0,3,0,0.33,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0.11
thestatsapi,pl_61984646,Keegan Rosenberry,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_96987791,Theodore Ku-DiPietro,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_84764938,Joseph Rosales,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_58725481,Owen Gene,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_5271816,Julian Gressel,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_57991334,Nicholas Defreitas-Hansen,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_64866592,Wayne Frederick,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_57959617,Daouda Amadou,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_46277145,Samuel Bassett,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_64406033,Sydney Wathuta,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_02540303,Alex Harris,tm_15511,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_84675890,Alec Smir,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_83676047,Jefferson Díaz,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_84628689,D.J. Taylor,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_40009817,Morris Duggan,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_46245581,Darius Randell,tm_869273,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:38.504Z,0,0,0,0
thestatsapi,pl_1698845,DeAndre Yedlin,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.06
thestatsapi,pl_45746078,Evander,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,4,0,0.14,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.035
thestatsapi,pl_19854435,Gerardo Valenzuela,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,3,0,0.19,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.063
thestatsapi,pl_57315276,Pavel Bucha,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_29720987,Tah Anunga,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,2,0,0.21,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.105
thestatsapi,pl_875462,Kei Kamara,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,1,0,0.13,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.13
thestatsapi,pl_74260451,Roman Celentano,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_30455315,Lukas Engel,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_4886698,Matthew Miazga,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_57431927,Miles Robinson,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,1,0,0.44,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.44
thestatsapi,pl_08528578,Luca Orellano,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,2,0,0.09,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.045
thestatsapi,pl_1314588,Wilfried Zaha,tm_8670388,,comp_9799,sn_8446349,1,0,1,0,2,1,0.2,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.1
thestatsapi,pl_9724328,Bill Tuiloma,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_30462830,Djibril Diani,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_40974476,Adilson Malanda,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,2,0,0.08,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.04
thestatsapi,pl_45778819,Kristijan Kahlina,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_62114990,Kerwin Calderón Vargas,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.05
thestatsapi,pl_3688423,Nathan Byrne,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_36187654,Idan Toklomati Jorno,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_7411211,Tim Ream,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_57917631,Liel Abada,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_72562996,Brandt Bronico,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,2,0,0.04,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.02
thestatsapi,pl_3612115,Alvas Powell,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_0145437,Bradley Smith,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_25891911,Stiven Jimenez,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_62211686,Ender Echenique,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,3,0,0.45,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.15
thestatsapi,pl_13660484,Kévin Denkey,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_74071665,Nicholas Scardina,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_84832306,Jahkeele Marshall-Rutty,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_08301839,Eryk Williamson,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0.2
thestatsapi,pl_45816867,Evan Louro,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_08781994,Nick Hagglund,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_61990868,Teenage Hadebe,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_40918474,Gilberto Flores,tm_3714078,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_0149512,David Bingham,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_19714887,Andrew Privett,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_25131163,Jack Neeley,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_83288039,Nikola Petković,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_01998233,Brandon Cambridge,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_73925407,Tyger Smalls,tm_8670388,,comp_9799,sn_8446349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:40.264Z,0,0,0,0
thestatsapi,pl_57211918,Jonathan Cafú,tm_74037,,comp_1085,sn_5786416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:42.020Z,0,0,0,0
thestatsapi,pl_61620095,Carlão,tm_74037,,comp_1085,sn_5786416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06-30T16:20:42.020Z,0,0,0,0
